STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP
"6118",-37.78087600,27-Westgarth St/High St (Northcote),144.99672800,"1","86"
"6119",-37.78389400,26-Walker St/High St (Northcote),144.99618100,"1","86"
"6120",-37.78631700,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.99399200,"1","86"
"6121",-37.78893900,24-Gold St/Queens Pde (Fitzroy North),144.99026500,"1","86"
"6122",-37.78973500,23-Wellington St/Queens Pde (Clifton Hill),144.98834700,"1","86"
"6123",-37.79063600,22-Smith St/Queens Pde (Clifton Hill),144.98621000,"1","86"
"6124",-37.79362100,21-Alexandra Pde/Smith St (Clifton Hill),144.98527800,"1","86"
"6125",-37.79669400,20-Keele St/Smith St (Fitzroy),144.98475100,"1","86"
"6126",-37.79884200,19-Johnston St/Smith St (Fitzroy),144.98437500,"1","86"
"6127",-37.80139400,18-Hodgson St/Smith St (Fitzroy),144.98396500,"1","86"
"6128",-37.80346100,17-Charles St/Smith St (Fitzroy),144.98361300,"1","86"
"6129",-37.80486200,16-Peel St/Smith St (Collingwood),144.98334800,"1","86"
"6130",-37.80623600,15-Gertrude St/Smith St (Fitzroy),144.98309500,"1","86"
"6131",-37.80609000,14-Napier St/Gertrude St (Fitzroy),144.97980500,"1","86"
"6132",-37.80582300,13-Brunswick St/Gertrude St (Fitzroy),144.97738100,"1","86"
"6133",-37.80158700,12-Moor St/Nicholson St (Fitzroy),144.97423700,"1","96"
"6135",-37.79761600,13-Johnston St/Nicholson St (Carlton),144.97494800,"1","96"
"6136",-37.79524400,14-Rose St/Nicholson St (Carlton),144.97531900,"1","96"
"6137",-37.79172200,15-Alexandra Pde/Nicholson St (Carlton),144.97593800,"1","96"
"6138",-37.78851500,16-Freeman St/Nicholson St (Fitzroy North),144.97654800,"1","96"
"6140",-37.78525400,17-Reid St/Nicholson St (Carlton North),144.97714800,"1","96"
"6141",-37.78273900,18-Scotchmer St/Nicholson St (Carlton North),144.97762500,"1","96"
"6142",-37.77933400,19-Brunswick Rd/Nicholson St (Fitzroy),144.97822900,"1","96"
"6143",-37.77678100,20-Miller St/Nicholson St (Brunswick East),144.97862700,"1","96"
"6144",-37.77414000,21-Glenlyon Rd/Nicholson St (Brunswick East),144.97908500,"1","96"
"6145",-37.77025800,22-Albert St/Nicholson St (Brunswick East),144.97973600,"1","96"
"6147",-37.76696900,23-Blyth St/Nicholson St (Brunswick East),144.98030200,"1","96"
"4141",-37.80585500,13-Gertrude St/Brunswick St (Fitzroy),144.97711900,"1","11"
"4142",-37.80283500,14-Hanover St/Brunswick St (Fitzroy),144.97761100,"1","11"
"4143",-37.80044500,15-Bell St/Brunswick St (Fitzroy),144.97803900,"1","11"
"4144",-37.79853100,16-Johnston St/Brunswick St (Fitzroy),144.97836400,"1","11"
"4145",-37.79562900,17-Leicester St/Brunswick St (Fitzroy),144.97885200,"1","11"
"4146",-37.79362500,18-Alexandra Pde/Brunswick St (Fitzroy),144.97919000,"1","11"
"4147",-37.79080300,19-Newry St/Brunswick St (Fitzroy North),144.97966500,"1","11"
"4148",-37.78829700,20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),144.98009600,"1","11"
"4149",-37.78542600,21-Alfred Cres/St Georges Rd (Fitzroy North),144.98191200,"1","11"
"4150",-37.78341000,22-Scotchmer St/St Georges Rd (Fitzroy North),144.98364700,"1","11"
"4151",-37.78150900,23-Park St/St Georges Rd (Fitzroy North),144.98527700,"1","11"
"4152",-37.78007100,24-Holden St/St Georges Rd (Fitzroy North),144.98652000,"1","11"
"4153",-37.77801900,25-Miller St/St Georges Rd (Fitzroy North),144.98830100,"1","11"
"4154",-37.77592600,26-Clarke St/St Georges Rd (Northcote),144.98975500,"1","11"
"4155",-37.77381500,27-Westbourne Gr/St Georges Rd (Northcote),144.99015200,"1","11"
"4156",-37.77157100,28-Sumner Ave/St Georges Rd (Northcote),144.99063300,"1","11"
"4157",-37.76855300,29-Arthurton Rd/St Georges Rd (Northcote),144.99123700,"1","11"
"4158",-37.76529400,30-Gladstone Ave/St Georges Rd (Northcote),144.99195000,"1","11"
"4159",-37.76244800,31-Bird Ave/St Georges Rd (Northcote),144.99259400,"1","11"
"4160",-37.75895400,32-Normanby Ave/St Georges Rd (Thornbury),144.99325600,"1","11"
"4450",-37.80559700,13-Gertrude St/Brunswick St (Fitzroy),144.97731900,"1","11"
"4451",-37.80270300,14-King William St/Brunswick St (Fitzroy),144.97780700,"1","11"
"4452",-37.80053800,15-St David St/Brunswick St (Fitzroy),144.97818400,"1","11"
"4453",-37.79816600,16-Johnston St/Brunswick St (Fitzroy),144.97859000,"1","11"
"4454",-37.79546100,17-Leicester St/Brunswick St (Fitzroy),144.97903800,"1","11"
"4455",-37.79292700,18-Alexandra Pde/Brunswick St (Fitzroy North),144.97945900,"1","11"
"4456",-37.79053700,19-Newry St/Brunswick St (Fitzroy North),144.97988800,"1","11"
"4457",-37.78817400,20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),144.98029300,"1","11"
"4458",-37.78538500,21-Alfred Cres/St Georges Rd (Fitzroy North),144.98215200,"1","11"
"4460",-37.78173500,23-Park St/St Georges Rd (Fitzroy North),144.98529400,"1","11"
"4461",-37.77987900,24-Holden St/St Georges Rd (Fitzroy North),144.98688800,"1","11"
"4462",-37.77795200,25-Miller St/St Georges Rd (Fitzroy North),144.98855300,"1","11"
"4463",-37.77573900,26-Clarke St/St Georges Rd (Northcote),144.98986200,"1","11"
"4464",-37.77366500,27-Westbourne Gr/St Georges Rd (Northcote),144.99029300,"1","11"
"4465",-37.77147300,28-Sumner Ave/St Georges Rd (Northcote),144.99072700,"1","11"
"4466",-37.76814500,29-Arthurton Rd/St Georges Rd (Northcote),144.99160000,"1","11"
"4468",-37.76519800,30-Gladstone Ave/St Georges Rd (Northcote),144.99215700,"1","11"
"4469",-37.76262800,31-Gadd St/St Georges Rd (Northcote),144.99256700,"1","11"
"4470",-37.75846200,32-Normanby Ave/St Georges Rd (Thornbury),144.99350800,"1","11"
"6032",-37.75832100,39-Ballantyne St/High St (Thornbury),145.00054900,"1","86"
"6034",-37.76152900,37-Woolton Ave/High St (Thornbury),145.00004300,"1","86"
"6035",-37.76332600,36-Darebin Rd/High St (Thornbury),144.99968800,"1","86"
"6036",-37.76573400,35-Dennis St/High St (Northcote),144.99926000,"1","86"
"6037",-37.76761400,34-Bent St/High St (Northcote),144.99909600,"1","86"
"6038",-37.76941300,33-Arthurton Rd/High St (Northcote),144.99890000,"1","86"
"6039",-37.77113800,32-Mitchell St/High St (Northcote),144.99856900,"1","86"
"6040",-37.77471200,31-Northcote Town Hall/High St (Northcote),144.99783700,"1","86"
"6041",-37.77669000,30-Clarke St/High St (Northcote),144.99753400,"1","86"
"18573",-37.83663200,26-Ferrars St/Park St (South Melbourne),144.95640500,"1","1"
"18658",-37.83752200,27-Park St/Montague St (South Melbourne),144.95417600,"1","1"
"18659",-37.84067900,28-Montague St/Bridport St (Albert Park),144.95538400,"1","1"
"18660",-37.84156300,29-Bridport St/Victoria Ave (Albert Park),144.95333700,"1","1"
"18661",-37.84394200,30-Richardson St/Victoria Ave (Albert Park),144.95128300,"1","1"
"18662",-37.84567400,31-Graham St/Victoria Ave (Albert Park),144.94982600,"1","1"
"18663",-37.84712400,32-Beaconsfield Pde/Victoria Ave (Albert Park),144.94872900,"1","1"
"18184",-37.82568800,125-Clarendon St/Whiteman St (Southbank),144.95668400,"1","12,96,109"
"18217",-37.82961000,117-York St/Kings Way (South Melbourne),144.96407500,"1","58"
"18218",-37.83053600,118-Sturt St/Kings Way (Southbank),144.96500400,"1","58"
"18219",-37.83280000,119-Wells St/Park St (South Melbourne),144.96981600,"1","58"
"18221",-37.83289000,119-Wells St/Park St (South Melbourne),144.96980200,"1","58"
"18222",-37.83107400,118-Sturt St/Kings Way (Southbank),144.96537500,"1","58"
"18223",-37.82957100,117-York St/Kings Way (South Melbourne),144.96390600,"1","58"
"18224",-37.83009100,20-Kings Way/Sturt St (Southbank),144.96533400,"1","1"
"18225",-37.82843100,19-Miles St/Sturt St (Southbank),144.96575500,"1","1"
"18226",-37.82577900,18-Grant St/Sturt St (Southbank),144.96663400,"1","1"
"18230",-37.82592400,18-Grant St/Sturt St (Southbank),144.96666400,"1","1"
"18231",-37.82818400,19-Miles St/Sturt St (Southbank),144.96605700,"1","1"
"18232",-37.83011900,20-Kings Way/Sturt St (Southbank),144.96539000,"1","1"
"18233",-37.82626000,116-City Rd/Kings Way (Southbank),144.96057700,"1","58"
"18481",-37.83223000,22-Dorcas St/Eastern Rd (South Melbourne),144.96495700,"1","1"
"18482",-37.83447200,23-Moray St/Park St (South Melbourne),144.96385000,"1","1"
"18483",-37.83520300,24-Clarendon St/Park St (South Melbourne),144.96130800,"1","1"
"18484",-37.83594600,25-Cecil St/Park St (South Melbourne),144.95891200,"1","1"
"19721",-37.82769100,125A-Southbank Tram Depot/Light Rail (South Melbourne),144.95370900,"1","12,109"
"19722",-37.83019100,126-Montague St/Light Rail (South Melbourne),144.94876600,"1","109"
"19723",-37.83343100,127-North Port Station/Light Rail (Port Melbourne),144.94333600,"1","109"
"19724",-37.83703200,128-Graham St/Light Rail (Port Melbourne),144.93746300,"1","109"
"19725",-37.84078900,129-Beacon Cove/Light Rail (Port Melbourne),144.93281300,"1","109"
"20494",-37.82955100,126-City Rd/Light Rail (South Melbourne),144.95444200,"1","96"
"20495",-37.82918900,126-City Rd/Light Rail (South Melbourne),144.95437200,"1","96"
"20496",-37.83315600,127-South Melbourne Station/Light Rail (South Melbourne),144.95549000,"1","96"
"20497",-37.83303500,127-South Melbourne Station/Light Rail (South Melbourne),144.95528900,"1","96"
"20498",-37.84023300,128-Albert Park Station/Light Rail (South Melbourne),144.95874900,"1","96"
"20499",-37.84007600,128-Albert Park Station/Light Rail (South Melbourne),144.95857100,"1","96"
"20500",-37.84526700,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),144.96166700,"1","96"
"20501",-37.84548300,129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),144.96167200,"1","96"
"20502",-37.84962600,130-Middle Park Station/Light Rail (Middle Park),144.96568400,"1","96"
"20503",-37.84958500,130-Middle Park Station/Light Rail (Middle Park),144.96540100,"1","96"
"20504",-37.85376400,131-Fraser St/Light Rail (Middle Park),144.97102600,"1","96"
"20505",-37.85398300,131-Fraser St/Light Rail (Middle Park),144.97116700,"1","96"
"4124",-37.83098200,127-York St/Clarendon St (South Melbourne),144.95952600,"1","12"
"4125",-37.82722300,126-City Rd/Clarendon St (South Melbourne),144.95786900,"1","12"
"4126",-37.83761400,130a-Raglan St/Clarendon St (South Melbourne),144.96258200,"1","12"
"4127",-37.83952000,130-Clarendon St/Albert Rd (South Melbourne),144.96287100,"1","12"
"4128",-37.84068800,131-Melbourne Sports & Aquatic Centre/Albert Rd (Albert Park),144.96111100,"1","12"
"4129",-37.84245100,132-Kerferd Rd/Canterbury Rd (Albert Park),144.95934700,"1","12"
"4130",-37.84406900,133-Canterbury Rd/Mills St (Middle Park),144.96013200,"1","12"
"4131",-37.84559700,134-Carter St/Mills St (Middle Park),144.95887400,"1","12"
"4132",-37.84741000,135-Richardson St/Mills St (Middle Park),144.95740300,"1","12"
"4133",-37.84973900,136-Mills St/Danks St (Middle Park),144.95607700,"1","12"
"4134",-37.85136100,137-Harold St/Danks St (Middle Park),144.95918100,"1","12"
"22612",-37.82630000,116-City Rd/Kings Way (Southbank),144.96080300,"1","58"
"4039",-37.83315300,128-Dorcas St/Clarendon St (South Melbourne),144.96053500,"1","12"
"4084",-37.83543400,129-Park St/Clarendon St (South Melbourne),144.96158500,"1","12"
"19304",-37.82607600,125-Port Junction/79 Whiteman St (Southbank),144.95620800,"1","12,96,109"
"19305",-37.83217100,22-Dorcas St/Eastern Rd (South Melbourne),144.96518600,"1","1"
"19306",-37.83450800,23-Moray St/Park St (South Melbourne),144.96434900,"1","1"
"19307",-37.83522300,24-Clarendon St/Park St (South Melbourne),144.96194400,"1","1"
"19308",-37.83613800,25-Cecil St/Park St (South Melbourne),144.95856600,"1","1"
"19309",-37.83664200,26-Ferrars St/Park St (South Melbourne),144.95697300,"1","1"
"19310",-37.83732900,27-Montague St/Park St (South Melbourne),144.95446600,"1","1"
"19311",-37.84042300,28-Bridport St/Montague St (Albert Park),144.95572100,"1","1"
"19312",-37.84172500,29-Bridport St/Victoria Ave (Albert Park),144.95336700,"1","1"
"19313",-37.84378700,30-Richardson St/Victoria Ave (Albert Park),144.95168500,"1","1"
"19314",-37.84576700,31-Graham St/Victoria Ave (Albert Park),144.95001600,"1","1"
"19369",-37.82745300,125A-Southbank Tram Depot/Light Rail (South Melbourne),144.95398800,"1","12,109"
"19370",-37.83024000,126-Montague St/Light Rail (South Melbourne),144.94846900,"1","109"
"19371",-37.83320800,127-North Port Station/Light Rail (Port Melbourne),144.94349000,"1","109"
"19372",-37.83705400,128-Graham St/Light Rail (Port Melbourne),144.93719000,"1","109"
"19504",-37.82879900,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.97136900,"1","3/3a,5,6,64,67,72,16"
"19505",-37.83152100,20-Park Street/St Kilda Rd (Melbourne City),144.97138500,"1","3/3a,5,6,64,67,72,16"
"19678",-37.83205700,20-Park Street/St Kilda Rd (Melbourne City),144.97165400,"1","3/3a,5,6,64,67,72,16"
"19679",-37.82893100,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.97122900,"1","3/3a,5,6,64,67,72,16"
"4138",-37.85575700,140-Fraser St/Park St (St Kilda West),144.96742500,"1","12"
"4139",-37.85478800,139-Langridge St/Patterson St (Middle Park),144.96558700,"1","12"
"4140",-37.85307500,138-Armstrong St/Danks St (Middle Park),144.96245200,"1","12"
"4323",-37.83060500,127-York St/Clarendon St (South Melbourne),144.95959400,"1","12"
"4324",-37.82806000,126-City Rd/Clarendon St (South Melbourne),144.95834600,"1","12"
"4331",-37.83279400,128-Dorcas St/Clarendon St (South Melbourne),144.96061300,"1","12"
"4332",-37.83502900,129-Park St/Clarendon St (South Melbourne),144.96166500,"1","12"
"4333",-37.83894300,130-Albert Rd/Clarendon St (South Melbourne),144.96336400,"1","12"
"4334",-37.84057700,131-Melbourne Sports & Aquatic Centre/Albert Rd (Albert Park),144.96145500,"1","12"
"4384",-37.84228300,132-Canterbury Rd/Albert Rd (Albert Park),144.95952200,"1","12"
"4440",-37.84450000,133-Canterbury Rd/Mills St (Middle Park),144.96006300,"1","12"
"4441",-37.84566400,134-Carter St/Mills St (Middle Park),144.95909900,"1","12"
"4442",-37.84722700,135-Richardson St/Mills St (Middle Park),144.95780600,"1","12"
"4443",-37.84932400,136-Danks St/Mills St (Middle Park),144.95607700,"1","12"
"4444",-37.85101300,137-Harold St/Danks St (Middle Park),144.95887200,"1","12"
"4447",-37.85542700,140-Fraser St/Patterson St (Middle Park),144.96712700,"1","12"
"4448",-37.85446800,139-Langridge St/Patterson St (Middle Park),144.96530100,"1","12"
"4449",-37.85270100,138-Armstrong St/Danks St (Middle Park),144.96216700,"1","12"
"18732",-37.81137500,44-Deepdene Park/Whitehorse Rd (Balwyn),145.06867100,"1","109"
"18733",-37.81175000,45-Hardwicke St/Whitehorse Rd (Balwyn),145.07178500,"1","109"
"18734",-37.81224200,46-Balwyn Cinema/Whitehorse Rd (Balwyn),145.07593000,"1","109"
"18735",-37.81291900,47-Balwyn Rd/Whitehorse Rd (Balwyn),145.08152400,"1,2","109"
"18736",-37.81319900,48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn),145.08378800,"1,2","109"
"18737",-37.81369000,49-Northcote Ave/Whitehorse Rd (Balwyn),145.08795600,"1,2","109"
"18738",-37.81456400,51-Narrak Rd/Whitehorse Rd (Mont Albert),145.09517000,"1,2","109"
"18948",-37.85225900,45-Elizabeth St/Malvern Rd (Malvern),145.03530400,"1","72"
"18949",-37.85278400,46-Meredith St/Malvern Rd (Malvern),145.03923400,"1","72"
"18950",-37.85312800,47-Tooronga Rd/Malvern Rd (Malvern),145.04198700,"1","72"
"18951",-37.85355600,48-Edgar St/Malvern Rd (Malvern),145.04555500,"1","72"
"18952",-37.85390000,49-Kenilworth Gr/Malvern Rd (Malvern),145.04832000,"1","72"
"18953",-37.85432200,50-Burke Rd/Malvern Rd (Malvern),145.05149100,"1","72"
"18954",-37.85285400,51-Gardiner Railway Station/Burke Rd (Hawthorn East),145.05267700,"1","72"
"18955",-37.84977800,52-Harris Ave/Burke Rd (Hawthorn East),145.05304200,"1","72"
"18956",-37.84817100,53-Faircroft Ave/Burke Rd (Hawthorn East),145.05339200,"1","72"
"18957",-37.84580000,54-Toorak Rd/Burke Rd (Glen Iris),145.05387400,"1","72"
"18958",-37.84379600,55-Middle Rd/Burke Rd (Hawthorn East),145.05424500,"1","72"
"18959",-37.84185600,56-Anderson Rd/Burke Rd (Hawthorn East),145.05462600,"1","72"
"18960",-37.84025700,57-Pine Ave/Burke Rd (Hawthorn East),145.05494100,"1","72"
"18961",-37.83816400,58-Leura Gr/Burke Rd (Hawthorn East),145.05533600,"1","72"
"18962",-37.83541500,59-Pleasant Rd/Burke Rd (Hawthorn East),145.05582900,"1","72"
"18963",-37.83371700,60-Campbell Rd/Burke Rd (Hawthorn East),145.05615800,"1","72"
"18964",-37.83157000,61-Riversdale Rd/Burke Rd (Hawthorn East),145.05656600,"1","72"
"18965",-37.83020400,62-Camberwell Shopping Centre/755 Burke Rd (Hawthorn East),145.05681800,"1","72"
"18966",-37.82821900,63-Prospect Hill Rd/Burke Rd (Hawthorn East),145.05722200,"1","72"
"19041",-37.82343400,65-Victoria Rd/Burke Rd (Camberwell),145.05831300,"1","72"
"18967",-37.82605400,64-Camberwell Station/Burke Rd (Hawthorn East),145.05763100,"1","72"
"18968",-37.82358300,65-Victoria Rd/Burke Rd (Hawthorn East),145.05806000,"1","72"
"18969",-37.82148100,66-Rathmines Rd/Burke Rd (Hawthorn East),145.05846700,"1","72"
"18970",-37.81858900,67-Camberwell Girls Grammar/Burke Rd (Hawthorn East),145.05905400,"1","72"
"18971",-37.81599200,68-Mont Albert Rd/Burke Rd (Kew),145.05954200,"1","72"
"18972",-37.81413200,69-Sackville St/Burke Rd (Kew),145.05987500,"1","72"
"19036",-37.81087300,70-Cotham Rd/Burke Rd (Kew),145.06059600,"1","72"
"19037",-37.81410800,69-Peverill St/Burke Rd (Balwyn),145.06006900,"1","72"
"19038",-37.81574300,68-Mont Albert Rd/Burke Rd (Camberwell),145.05976500,"1","72"
"19039",-37.81849200,67-Camberwell Girls Grammar/Burke Rd (Canterbury),145.05922700,"1","72"
"19040",-37.82128700,66-Canterbury Rd/Burke Rd (Camberwell),145.05872200,"1","72"
"19042",-37.82596700,64-Camberwell Station/Burke Rd (Camberwell),145.05781500,"1","72"
"19043",-37.82802400,63-Prospect Hill Rd/Burke Rd (Camberwell),145.05743200,"1","72"
"19044",-37.83108800,61-Camberwell Junction/Burke Rd (Camberwell),145.05684000,"1","72"
"19045",-37.83389000,60-Reserve Rd/Burke Rd (Camberwell),145.05631200,"1","72"
"19046",-37.83519300,59-Seymour Gr/Burke Rd (Camberwell),145.05607400,"1","72"
"19047",-37.83808600,58-Currajong Ave/Burke Rd (Camberwell),145.05552000,"1","72"
"19048",-37.84006200,57-Pine Ave/Burke Rd (Camberwell),145.05513900,"1","72"
"19049",-37.84158900,56-Anderson Rd/Burke Rd (Camberwell),145.05484900,"1","72"
"19050",-37.84365600,55-Middle Rd/Burke Rd (Camberwell),145.05445400,"1","72"
"19051",-37.84561400,54-Toorak Rd/Burke Rd (Camberwell),145.05408400,"1","72"
"19052",-37.84787800,53-Howitt St/Burke Rd (Glen Iris),145.05362700,"1","72"
"19053",-37.84988100,52-Bickleigh St/Burke Rd (Glen Iris),145.05322200,"1","72"
"19054",-37.85296200,51-Gardiner Station/Burke Rd (Glen Iris),145.05266300,"1","72"
"19056",-37.85441800,50-Glenarm Rd/Malvern Rd (Glen Iris),145.05129500,"1","72"
"19057",-37.85404600,49-Belmont Ave/Malvern Rd (Glen Iris),145.04841800,"1","72"
"19058",-37.85373200,48-Edgar St/Malvern Rd (Glen Iris),145.04583500,"1","72"
"19059",-37.85330400,47-Tooronga Rd/Malvern Rd (Glen Iris),145.04230000,"1","72"
"19060",-37.85285900,46-Shaftesbury Ave/Malvern Rd (Malvern),145.03882300,"1","72"
"19061",-37.85243400,45-Elizabeth St/Malvern Rd (Malvern),145.03550400,"1","72"
"19076",-37.88850200,57-Clarke Ave/Glenhuntly Rd (Caulfield East),145.03511400,"1","67"
"19077",-37.88879400,58-Booran Rd/Glenhuntly Rd (Caulfield East),145.03754000,"1","67"
"19078",-37.88913200,60-Glenhuntly Shops/Glenhuntly Rd (Caulfield East),145.04047600,"1","67"
"19079",-37.88930700,61-Glenhuntly Railway Station/Glenhuntly Rd (Caulfield South),145.04182400,"1","67"
"19081",-37.88963300,62-Grange Rd/Glenhuntly Rd (Caulfield East),145.04459000,"1","67"
"18648",-37.87395900,54-Kambrook Rd/Balaclava Rd (Caulfield North),145.03581900,"1",3/3a
"18649",-37.87419800,55-Normanby Rd/Balaclava Rd (Caulfield North),145.03770000,"1",3/3a
"18650",-37.87541600,56-Caulfield Racecourse/Normanby Rd (Caulfield North),145.03939600,"1",3/3a
"18651",-37.87640000,57-Caulfield Railway Station/Derby Rd (Caulfield East),145.04167700,"1",3/3a
"18652",-37.87570900,58-Dandenong Rd/Derby Rd (Caulfield North),145.04186600,"1",3/3a
"18653",-37.87576000,59-Dandenong Rd/Waverley Rd (Malvern East),145.04494600,"1",3/3a
"18654",-37.87589300,60-Burke Rd/Waverley Rd (Malvern East),145.04804600,"1",3/3a
"18655",-37.87624700,61-Tennyson St/Waverley Rd (Malvern East),145.05093600,"1",3/3a
"18656",-37.87669700,62-The Avenue/Waverley Rd (Malvern East),145.05468700,"1",3/3a
"18657",-37.87691700,63-Oak Gr/Waverley Rd (Malvern East),145.05654600,"1",3/3a
"18710",-37.81092500,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),145.06487700,"1","109"
"1185",-37.86422600,50-Vincent St/Wattletree Rd (Malvern East),145.04337500,"1","5"
"1291",-37.86461300,51-Erica Ave/Wattletree Rd (Malvern East),145.04657100,"1","5"
"1575",-37.86507600,52-Burke Rd/Wattletree Rd (Malvern East),145.05007100,"1","5"
"16749",-37.85738300,46-Fraser St/High St (Malvern),145.03561100,"1","6"
"16750",-37.85769400,47-Dixon St/High St (Malvern),145.03801300,"1","6"
"16751",-37.85807800,48-Tooronga Rd/High St (Glen Iris),145.04104900,"1","6"
"16752",-37.85845400,49-Harold Holt Swim Centre/High St (Glen Iris),145.04419800,"1","6"
"16753",-37.85894500,50-Belmont Ave/High St (Glen Iris),145.04825500,"1","6"
"16754",-37.85931000,51-Burke Rd/High St (Glen Iris),145.05121200,"1","6"
"16755",-37.85961400,52-Boyanda Rd/High St (Glen Iris),145.05379500,"1","6"
"16757",-37.85999800,53-Malvern Rd/High St (Glen Iris),145.05633100,"1","6"
"16758",-37.85978200,52-Boyanda Rd/High St (Glen Iris),145.05418900,"1","6"
"16759",-37.85948600,51-Burke Rd/High St (Glen Iris),145.05150300,"1","6"
"16760",-37.85911000,50-Belmont Ave/High St (Glen Iris),145.04840900,"1","6"
"16761",-37.85867000,49-Harold Holt Swim Centre/High St (Glen Iris),145.04470400,"1","6"
"16762",-37.85827200,48-Tooronga Rd/High St (Glen Iris),145.04136200,"1","6"
"16764",-37.85782000,47-Dixon St/High St (Malvern),145.03800900,"1","6"
"16765",-37.85755800,46-Fraser St/High St (Malvern),145.03580000,"1","6"
"1696",-37.86478200,51-Nott St/Wattletree Rd (Malvern East),145.04699800,"1","5"
"1789",-37.86438500,50-Anderson St/Wattletree Rd (Malvern East),145.04371200,"1","5"
"18400",-37.88867000,57-Laura St/Glenhuntly Rd (Caulfield),145.03548500,"1","67"
"18401",-37.88896100,58-Booran Rd/Glenhuntly Rd (Caulfield),145.03780800,"1","67"
"18403",-37.88930800,60-Glenhuntly Shops/Glenhuntly Rd (Glen Huntly),145.04076700,"1","67"
"18404",-37.88954800,61-Glenhuntly Railway Station/Glenhuntly Rd (Glen Huntly),145.04275000,"1","67"
"18405",-37.88983800,62-Grange Rd/Glenhuntly Rd (Glen Huntly),145.04504000,"1","67"
"18406",-37.89014300,63-Maroona Rd/Glenhuntly Rd (Carnegie),145.04765800,"1","67"
"18407",-37.89040600,64-Mernda Ave/Glenhuntly Rd (Carnegie),145.04990300,"1","67"
"18408",-37.89071400,65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.05219200,"1","67"
"18409",-37.89106900,66-Glenhuntly Rd/Truganini Rd (Carnegie),145.05404800,"1","67"
"18410",-37.89269700,67-Centre Rd/Truganini Rd (Carnegie),145.05436900,"1","67"
"18411",-37.89386500,68-Carnegie/Truganini Rd (Carnegie),145.05580500,"1","67"
"18451",-37.87726900,64-Darling Rd/Waverley Rd (Malvern East),145.05876500,"1",3/3a
"18452",-37.87710300,63-Hughes St/Waverley Rd (Malvern East),145.05690500,"1",3/3a
"18453",-37.87687300,62-Macgregor St/Waverley Rd (Malvern East),145.05500100,"1",3/3a
"18454",-37.87637600,61-Tennyson St/Waverley Rd (Malvern East),145.05108000,"1",3/3a
"18455",-37.87605100,60-Burke Rd/Waverley Rd (Malvern East),145.04832600,"1",3/3a
"18456",-37.87584400,59-Dandenong Rd/Waverley Rd (Caulfield East),145.04506900,"1",3/3a
"18457",-37.87640400,57-Caulfield Railway Station/Derby Rd (Caulfield East),145.04193900,"1",3/3a
"18459",-37.87535700,56-Caulfield Racecourse/Normanby Rd (Caulfield East),145.03910200,"1",3/3a
"18460",-37.87449400,55-Balaclava Rd/Normanby Rd (Caulfield East),145.03813500,"1",3/3a
"18461",-37.87414500,54-Kambrook Rd/Balaclava Rd (Caulfield East),145.03613200,"1",3/3a
"18479",-37.81410600,50-Wharton St/Whitehorse Rd (Surrey Hills),145.09137600,"1,2","109"
"19754",-37.82930800,34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),145.03864000,"1","75,70"
"19755",-37.82966200,35-Robinson Rd/Riversdale Rd (Hawthorn),145.04152800,"1","75,70"
"19756",-37.82994300,36-Auburn Rd/Riversdale Rd (Hawthorn East),145.04378100,"1","75,70"
"19757",-37.83038000,37-Tooronga Rd/Riversdale Rd (Hawthorn East),145.04784900,"1","75,70"
"19758",-37.83083900,38-Hastings Rd/Riversdale Rd (Hawthorn East),145.05162000,"1","75,70"
"19759",-37.83121600,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),145.05479200,"1","75,70"
"19760",-37.83148900,40-Camberwell Junction/Riversdale Rd (Camberwell),145.05714800,"1","70"
"19761",-37.83182800,42-Fermanagh Rd/Riversdale Rd (Camberwell),145.06018400,"1","70"
"19762",-37.83224800,43-Trafalgar Rd/Riversdale Rd (Camberwell),145.06385500,"1","70"
"19763",-37.83248300,44-Derby St/Riversdale Rd (Camberwell),145.06606400,"1","70"
"19764",-37.83294200,46-Spencer Rd/Riversdale Rd (Camberwell),145.06987000,"1","70"
"19765",-37.83327600,47-Willow Gr/Riversdale Rd (Camberwell),145.07266800,"1","70"
"19766",-37.83379300,48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.07724500,"1","70"
"19767",-37.83408400,49-Glyndon Rd/Riversdale Rd (Camberwell),145.07964600,"1","70"
"19768",-37.83429500,50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.08151600,"1","70"
"19769",-37.83453400,51-Highfield Rd/Riversdale Rd (Camberwell),145.08514500,"1","70"
"19770",-37.83492300,52-Lockhart St/Riversdale Rd (Camberwell),145.08853300,"1","70"
